id,src,dst,frequency_per_year_2023,distance_km,annual_co2_tonnes_2023
2223,DXB,KUL,1095.0,5549.2,97221.9
2224,DXB,KWI,1460.0,854.0,19948.9
2225,DXB,LAX,730.0,13400.1,156512.9
2226,DXB,LED,365.0,4300.6,25115.6
2227,DXB,LGW,730.0,5473.1,63926.1
2228,DXB,LHR,1825.0,5497.9,160539.4
2229,DXB,LIS,730.0,6137.8,71689.4
2230,DXB,LYS,365.0,4987.6,29127.3
2231,DXB,MAA,730.0,2933.2,34259.4
2232,DXB,MAD,365.0,5648.8,32989.2
2233,DXB,MAN,730.0,5655.3,66053.5
2234,DXB,MCT,1460.0,348.5,8140.5
2235,DXB,MEL,730.0,11645.1,136014.9
2236,DXB,MLA,365.0,4056.4,23689.3
2237,DXB,MNL,1095.0,6906.0,120993.8
2238,DXB,MUC,1095.0,4564.0,79961.5
2239,DXB,MXP,730.0,4707.4,54982.5
2240,DXB,NBO,1460.0,3559.2,83144.0
2241,DXB,NCE,365.0,4783.9,27937.9
2242,DXB,NRT,730.0,7979.2,93196.8
2243,DXB,OTP,730.0,3394.5,39648.2
2244,DXB,PEK,730.0,5845.1,68270.7
2245,DXB,PRG,730.0,4463.8,52137.0
2246,DXB,PVG,365.0,6448.4,37658.8
2247,DXB,RUH,1460.0,873.0,20393.5
2248,DXB,SAW,730.0,2967.5,34660.4
2249,DXB,SEA,730.0,11927.7,139315.0
2250,DXB,SFO,730.0,13020.1,152074.4
2251,DXB,SGN,365.0,5618.7,32813.5
2252,DXB,SIN,1825.0,5846.7,170722.6
2253,DXB,SVO,730.0,3711.7,43352.3
2254,DXB,SVX,365.0,3528.7,20607.6
2255,DXB,SYD,730.0,12043.9,140672.5
2256,DXB,TPE,365.0,6555.4,38283.6
2257,DXB,VCE,365.0,4430.4,25873.6
2258,DXB,VIE,730.0,4222.9,49323.4
2259,DXB,WAW,730.0,4155.8,48539.7
2260,DXB,YYZ,365.0,11082.2,64720.0
2261,DXB,ZRH,1095.0,4767.9,83533.8
2262,EDI,ACE,365.0,3110.3,18164.4
2263,EDI,AGP,730.0,2145.0,25053.2
2264,EDI,ALC,1095.0,1975.7,34613.7
2265,EDI,AMS,730.0,666.4,7783.1
2266,EDI,ARN,730.0,1320.3,15420.5
2267,EDI,ATH,365.0,2848.0,16632.4
2268,EDI,BCN,1095.0,1676.6,29373.5
2269,EDI,BHX,365.0,402.8,2352.5
2270,EDI,BRS,365.0,509.7,2976.5
2271,EDI,BRU,730.0,764.7,8931.5
2272,EDI,BUD,365.0,1812.8,10586.7
2273,EDI,CDG,1825.0,868.7,25365.4
2274,EDI,CGN,365.0,895.8,5231.5
2275,EDI,CPH,730.0,1000.6,11687.5
2276,EDI,DUB,730.0,337.2,3938.5
2277,EDI,EWR,730.0,5244.8,61259.2
2278,EDI,FAO,730.0,2133.6,24919.9
2279,EDI,FRA,365.0,1032.9,6031.9
2280,EDI,GVA,365.0,1264.2,7382.8
2281,EDI,HAM,365.0,892.9,5214.7
2282,EDI,HER,365.0,3147.2,18379.9
2283,EDI,IST,365.0,2830.0,16527.4
2284,EDI,LGW,730.0,573.7,6700.7
2285,EDI,LHR,1825.0,533.5,15579.1
2286,EDI,LIS,365.0,1956.1,11423.8
2287,EDI,LPA,365.0,3259.4,19034.8
2288,EDI,LTN,365.0,493.9,2884.4
2289,EDI,LYS,365.0,1280.4,7477.5
2290,EDI,MAD,365.0,1721.1,10051.5
2291,EDI,MAN,365.0,297.2,1735.6
2292,EDI,MLA,365.0,2609.3,15238.5
2293,EDI,MRS,365.0,1519.6,8874.2
2294,EDI,MUC,365.0,1330.3,7769.2
2295,EDI,MXP,365.0,1424.0,8316.2
2296,EDI,NCE,365.0,1559.8,9109.2
2297,EDI,OSL,730.0,964.6,11266.3
2298,EDI,PMI,1460.0,1878.0,43869.7
2299,EDI,PRG,730.0,1341.3,15666.2
2300,EDI,STN,365.0,509.9,2977.6
2301,EDI,TFS,1095.0,3276.3,57400.0
2302,EDI,VCE,365.0,1597.1,9326.8
2303,EWR,AMS,1460.0,5868.5,137087.3
2304,EWR,ARN,730.0,6307.2,73667.9
2305,EWR,ATL,2555.0,1199.3,49028.1
2306,EWR,BCN,730.0,6176.6,72142.9
2307,EWR,BHX,730.0,5444.8,63595.6
2308,EWR,BOG,730.0,4002.0,46743.4
2309,EWR,BOM,730.0,12545.8,146535.3
2310,EWR,BOS,730.0,322.3,3764.5
2311,EWR,BRU,1825.0,5907.2,172491.0
2312,EWR,BWI,365.0,271.8,1587.2
2313,EWR,CDG,1460.0,5856.6,136809.4
2314,EWR,CLT,1095.0,850.3,14897.0
2315,EWR,CPH,365.0,6206.8,36247.8
2316,EWR,CUN,365.0,2493.3,14561.1
2317,EWR,DCA,365.0,319.3,1864.9
2318,EWR,DEL,365.0,11763.7,68700.2
2319,EWR,DEN,730.0,2576.4,30092.4
2320,EWR,DFW,1095.0,2204.8,38627.9
2321,EWR,DTW,730.0,783.5,9151.0
2322,EWR,DUB,730.0,5124.5,59853.8
2323,EWR,DUS,730.0,6038.4,70529.0
2324,EWR,EDI,730.0,5244.8,61259.2
2325,EWR,FCO,730.0,6890.3,80478.6
2326,EWR,FLL,730.0,1716.8,20052.6
2327,EWR,FRA,730.0,6211.0,72544.8
2328,EWR,GLA,730.0,5182.0,60525.7
2329,EWR,GRU,365.0,7684.1,44875.3
2330,EWR,GVA,730.0,6224.9,72707.3
2331,EWR,HAM,730.0,6137.5,71686.4
2332,EWR,HKG,1095.0,12959.9,227057.7
2333,EWR,HNL,365.0,7973.4,46564.6
2334,EWR,IAD,365.0,341.4,1993.9
2335,EWR,IAH,365.0,2250.5,13143.2
2336,EWR,LAS,365.0,3576.0,20883.8
2337,EWR,LAX,730.0,3941.0,46031.0
2338,EWR,LHR,2920.0,5561.6,259840.2
2339,EWR,LIM,365.0,5869.4,34277.4
2340,EWR,LIS,1095.0,5433.3,95190.9
2341,EWR,MAD,730.0,5789.7,67623.4
2342,EWR,MAN,730.0,5383.2,62875.5
2343,EWR,MCO,730.0,1510.9,17647.1
2344,EWR,MDW,730.0,1141.1,13327.8
2345,EWR,MEX,365.0,3342.7,19521.4
2346,EWR,MIA,1095.0,1750.6,30670.4
2347,EWR,MSP,730.0,1618.7,18906.7
2348,EWR,MSY,1825.0,1877.4,54820.9
2349,EWR,MUC,730.0,6503.0,75954.6
2350,EWR,MXP,730.0,6436.3,75176.5
2351,EWR,NRT,730.0,10810.1,126261.8
2352,EWR,OPO,730.0,5360.7,62613.5
2353,EWR,ORD,1095.0,1154.5,20226.0
2354,EWR,ORY,1095.0,5857.0,102614.8
2355,EWR,OSL,730.0,5933.1,69298.6
2356,EWR,PDX,365.0,3906.5,22814.2
2357,EWR,PEK,730.0,10967.9,128104.8
2358,EWR,PHL,730.0,128.8,1504.9
2359,EWR,PHX,1460.0,3425.4,80016.6
2360,EWR,PTY,730.0,3553.6,41505.9
2361,EWR,PVG,730.0,11860.0,138524.7
2362,EWR,SAN,365.0,3895.1,22747.1
2363,EWR,SEA,1095.0,3854.8,67536.3
2364,EWR,SFO,730.0,4118.4,48102.9
2365,EWR,SJU,730.0,2594.4,30302.6
2366,EWR,SLC,365.0,3160.2,18455.8
2367,EWR,STL,730.0,1400.3,16356.0
2368,EWR,STR,730.0,6317.4,73787.6
2369,EWR,TLV,730.0,9140.2,106758.0
2370,EWR,TPA,730.0,1607.3,18772.8
2371,EWR,TXL,730.0,6387.4,74604.7
2372,EWR,YUL,730.0,532.4,6218.8
2373,EWR,YVR,1095.0,3899.2,68313.4
2374,EWR,YYC,365.0,3246.7,18960.8
2375,EWR,YYZ,730.0,559.0,6528.7
2376,EWR,ZRH,730.0,6332.3,73961.0
2377,FAO,AGP,365.0,310.8,1814.9
2378,FAO,AMS,365.0,1969.8,11503.5
2379,FAO,ARN,365.0,3119.7,18219.3
2380,FAO,BHX,1095.0,1784.0,31256.0
2381,FAO,BRS,730.0,1650.4,19277.1
2382,FAO,BRU,730.0,1832.3,21400.9
2383,FAO,CDG,365.0,1581.3,9234.5
2384,FAO,CGN,730.0,1950.5,22782.0
2385,FAO,CPH,365.0,2584.2,15091.9
2386,FAO,DUB,730.0,1829.1,21363.4
2387,FAO,DUS,730.0,1967.2,22977.2
2388,FAO,EDI,730.0,2133.6,24919.9
2389,FAO,FRA,1095.0,1959.3,34327.4
2390,FAO,GLA,1095.0,2113.6,37029.8
2391,FAO,GVA,365.0,1551.6,9061.4
2392,FAO,HAM,730.0,2306.4,26938.7
2393,FAO,LGW,1825.0,1687.6,49277.1
2394,FAO,LHR,365.0,1712.8,10002.7
2395,FAO,LIS,1460.0,221.7,5178.2
2396,FAO,LTN,1095.0,1756.7,30777.1
2397,FAO,MAN,1460.0,1869.3,43667.0
2398,FAO,MUC,1460.0,2038.2,47612.7
2399,FAO,OPO,365.0,474.8,2772.8
2400,FAO,ORY,730.0,1548.0,18080.2
2401,FAO,OSL,365.0,2901.6,16945.3
2402,FAO,PMI,365.0,975.3,5695.8
2403,FAO,STN,730.0,1774.3,20724.4
2404,FAO,STR,730.0,1901.9,22214.7
2405,FAO,TXL,365.0,2391.0,13963.2
2406,FCO,ADD,365.0,4481.4,26171.3
2407,FCO,AGP,1095.0,1546.8,27100.8
2408,FCO,ALC,730.0,1156.1,13503.5
2409,FCO,AMM,1095.0,2383.1,41752.7
2410,FCO,AMS,1460.0,1296.8,30293.7
2411,FCO,ARN,730.0,2023.1,23629.6
2412,FCO,ATH,1825.0,1086.3,31719.4
2413,FCO,ATL,1825.0,8085.3,236092.1
2414,FCO,AUH,730.0,4340.1,50692.4
2415,FCO,BCN,1460.0,846.9,19783.1
2416,FCO,BHX,365.0,1582.9,9244.2
2417,FCO,BKK,365.0,8877.1,51842.3
2418,FCO,BOS,730.0,6568.7,76722.2
2419,FCO,BRS,365.0,1557.1,9093.4
2420,FCO,BRU,2190.0,1172.5,41086.1
2421,FCO,BUD,1095.0,836.4,14654.3
2422,FCO,CAI,730.0,2150.8,25121.1
2423,FCO,CDG,1095.0,1100.7,19284.2
2424,FCO,CGN,365.0,1080.7,6311.1
2425,FCO,CLT,730.0,7725.8,90237.3
2426,FCO,CMB,1095.0,7629.7,133672.0
2427,FCO,CMN,730.0,1976.2,23082.3
2428,FCO,CPH,1460.0,1536.7,35898.4
2429,FCO,CTA,2190.0,539.2,18893.3
2430,FCO,DEL,730.0,5933.0,69297.9
2431,FCO,DME,730.0,2395.1,27974.6
2432,FCO,DOH,365.0,4038.7,23586.1
2433,FCO,DUB,365.0,1885.6,11011.7
2434,FCO,DUS,1095.0,1134.3,19873.3
2435,FCO,DXB,365.0,4343.7,25367.1
2436,FCO,EWR,730.0,6890.3,80478.6
2437,FCO,FRA,1095.0,958.1,16786.5
2438,FCO,GIG,365.0,9171.0,53558.8
2439,FCO,GLA,365.0,1973.4,11524.6
2440,FCO,GRU,365.0,9432.6,55086.3
2441,FCO,GVA,1460.0,695.1,16238.0
2442,FCO,HAM,730.0,1326.0,15487.7
2443,FCO,HEL,730.0,2233.7,26090.0
2444,FCO,HKG,365.0,9283.2,54214.2
2445,FCO,IAD,365.0,7231.6,42232.8
2446,FCO,ICN,730.0,8965.6,104717.7
2447,FCO,IST,730.0,1373.5,16042.8
2448,FCO,JED,730.0,3362.6,39275.3
2449,FCO,JFK,2555.0,6865.7,280669.9
2450,FCO,KBP,730.0,1717.0,20054.5
2451,FCO,KIX,365.0,9740.6,56885.1
2452,FCO,KWI,730.0,3491.3,40778.9
2453,FCO,LAX,730.0,10203.1,119171.7
2454,FCO,LED,1095.0,2351.5,41197.9
2455,FCO,LGW,1095.0,1405.6,24626.4
2456,FCO,LHR,1095.0,1443.9,25296.9
2457,FCO,LIS,1095.0,1838.7,32214.8
2458,FCO,LTN,365.0,1470.4,8587.1
2459,FCO,LYS,1460.0,721.3,16848.8
2460,FCO,MAD,1095.0,1329.6,23295.1
2461,FCO,MAN,365.0,1677.4,9796.2
2462,FCO,MIA,730.0,8329.2,97284.7
2463,FCO,MLA,1460.0,688.6,16085.7
2464,FCO,MRS,730.0,602.2,7033.7
2465,FCO,MUC,730.0,729.6,8521.5
2466,FCO,MXP,1825.0,510.8,14914.7
2467,FCO,NCE,1095.0,459.3,8046.2
2468,FCO,NRT,365.0,9906.1,57851.4
2469,FCO,OPO,730.0,1738.4,20304.2
2470,FCO,ORD,2555.0,7741.6,316476.7
2471,FCO,ORY,1095.0,1088.3,19067.0
2472,FCO,OSL,730.0,2038.8,23813.1
2473,FCO,OTP,1095.0,1162.5,20366.8
2474,FCO,PEK,365.0,8147.5,47581.5
2475,FCO,PHL,730.0,7016.3,81949.9
2476,FCO,PRG,2555.0,936.0,38264.2
2477,FCO,PVG,730.0,9170.2,107108.3
2478,FCO,RIX,730.0,1878.0,21935.3
2479,FCO,RUH,730.0,3671.4,42881.5
2480,FCO,SAW,365.0,1426.1,8328.3
2481,FCO,SIN,365.0,10052.9,58709.0
2482,FCO,STR,365.0,801.5,4680.8
2483,FCO,SVO,730.0,2399.0,28020.7
2484,FCO,SVX,365.0,3793.4,22153.3
2485,FCO,TLV,1460.0,2279.0,53238.1
2486,FCO,TXL,1095.0,1199.0,21006.2
2487,FCO,VCE,730.0,412.1,4813.1
2488,FCO,VIE,1825.0,779.7,22767.4
2489,FCO,WAW,730.0,1327.0,15499.9
2490,FCO,YUL,365.0,6584.4,38452.9
2491,FCO,YYZ,1825.0,7085.6,206900.4
2492,FCO,ZRH,1095.0,694.0,12159.4
2493,FLL,ARN,365.0,7962.1,46498.9
2494,FLL,ATL,2920.0,936.4,43750.5
2495,FLL,BOG,1460.0,2460.8,57484.9
2496,FLL,BOS,730.0,1994.3,23293.5
2497,FLL,BWI,1095.0,1492.7,26152.3
2498,FLL,CLT,730.0,1019.3,11905.1
2499,FLL,CPH,365.0,7811.8,45620.8
2500,FLL,CUN,730.0,884.8,10334.2
2501,FLL,DCA,1095.0,1450.5,25412.5
2502,FLL,DEN,1460.0,2739.0,63983.8
2503,FLL,DFW,1095.0,1798.9,31517.1
2504,FLL,DTW,730.0,1818.3,21237.7
2505,FLL,EWR,730.0,1716.8,20052.6
2506,FLL,IAD,365.0,1453.3,8487.0
2507,FLL,IAH,365.0,1551.5,9061.0
2508,FLL,JFK,730.0,1723.3,20128.0
2509,FLL,LAS,730.0,3492.1,40787.7
2510,FLL,LAX,1095.0,3763.2,65931.7
2511,FLL,LGA,1095.0,1734.6,30389.7
2512,FLL,LIM,730.0,4248.7,49624.3
2513,FLL,MCO,1095.0,285.9,5009.0
2514,FLL,MDW,365.0,1880.7,10983.2
2515,FLL,MSP,365.0,2396.0,13992.7
2516,FLL,MSY,730.0,1082.8,12647.4
2517,FLL,ORD,1460.0,1905.4,44510.0
2518,FLL,OSL,365.0,7581.2,44274.5
2519,FLL,PHL,1095.0,1600.6,28043.0
2520,FLL,PHX,1460.0,3168.9,74025.7
2521,FLL,PTY,365.0,1892.2,11050.4
2522,FLL,SEA,365.0,4367.6,25506.8
2523,FLL,SFO,1460.0,4150.8,96963.3
2524,FLL,SJU,1460.0,1683.7,39331.6
2525,FLL,STL,365.0,1702.3,9941.2
2526,FLL,TPA,1825.0,316.8,9250.5
2527,FLL,YUL,1095.0,2231.3,39092.6
2528,FLL,YYZ,1460.0,1958.1,45741.5
2529,FOC,BKK,730.0,2397.5,28002.3
2530,FOC,CAN,1095.0,702.4,12305.4
2531,FOC,CGK,730.0,3831.5,44752.1
2532,FOC,CGO,1460.0,1105.8,25831.8
2533,FOC,CKG,1095.0,1346.8,23596.3
2534,FOC,CSX,2190.0,685.3,24013.8
2535,FOC,CTU,1460.0,1621.8,37885.3
2536,FOC,DLC,365.0,1459.5,8523.4
2537,FOC,HAK,1825.0,1154.1,33700.1
2538,FOC,HGH,730.0,483.5,5646.9
2539,FOC,HKG,1460.0,709.0,16561.5
2540,FOC,HRB,730.0,2266.4,26472.1
2541,FOC,KIX,730.0,1767.2,20640.5
2542,FOC,KMG,1095.0,1680.6,29444.3
2543,FOC,KUL,1095.0,3213.4,56299.6
2544,FOC,KWE,1095.0,1284.1,22496.7
2545,FOC,KWL,1460.0,968.3,22620.4
2546,FOC,NKG,2920.0,650.4,30386.1
2547,FOC,NNG,1460.0,1221.6,28535.7
2548,FOC,PEK,1825.0,1598.5,46677.0
2549,FOC,PVG,730.0,615.7,7191.7
2550,FOC,SGN,365.0,2166.8,12654.0
2551,FOC,SHA,1460.0,607.5,14192.3
2552,FOC,SIN,730.0,3207.3,37461.5
2553,FOC,SYX,1095.0,1353.7,23716.2
2554,FOC,SZX,1460.0,697.1,16283.3
2555,FOC,TAO,1095.0,1150.7,20160.9
2556,FOC,TNA,1825.0,1236.3,36101.4
2557,FOC,TPE,730.0,184.2,2151.0
2558,FOC,TSN,365.0,1482.4,8657.4
2559,FOC,TYN,365.0,1470.8,8589.2
2560,FOC,WUH,1095.0,758.4,13287.8
2561,FOC,XIY,1825.0,1410.9,41198.3
2562,FRA,ACE,730.0,2996.0,34993.4
2563,FRA,ADD,730.0,5348.8,62473.4
2564,FRA,AGP,365.0,1817.2,10612.3
2565,FRA,ALC,365.0,1493.3,8721.0
2566,FRA,AMM,1095.0,3044.6,53340.9
2567,FRA,AMS,1460.0,366.6,8563.2
2568,FRA,ARN,1095.0,1223.0,21426.7
2569,FRA,ATH,730.0,1815.6,21206.7
2570,FRA,ATL,2190.0,7409.6,259634.1
2571,FRA,AUH,1825.0,4862.0,141969.4
2572,FRA,AYT,1460.0,2297.9,53678.2
2573,FRA,BCN,1460.0,1093.6,25546.8
2574,FRA,BHX,365.0,766.2,4474.6
2575,FRA,BKK,730.0,8999.5,105113.8
2576,FRA,BLR,730.0,7401.6,86451.1
2577,FRA,BOG,730.0,9087.1,106137.4
2578,FRA,BOM,730.0,6568.9,76724.6
2579,FRA,BOS,730.0,5889.3,68787.2
2580,FRA,BRS,365.0,808.2,4719.6
2581,FRA,BRU,1095.0,304.8,5340.8
2582,FRA,BUD,730.0,834.9,9751.6
2583,FRA,CAI,730.0,2921.7,34125.5
2584,FRA,CDG,730.0,449.0,5244.4
2585,FRA,CLT,730.0,7059.5,82454.6
2586,FRA,CMB,365.0,8066.4,47108.0
2587,FRA,CMN,730.0,2277.2,26598.2
2588,FRA,CPH,1460.0,678.7,15853.3
2589,FRA,CTA,730.0,1490.1,17404.9
2590,FRA,CTU,730.0,7810.4,91225.2
2591,FRA,CUN,365.0,8606.1,50259.8
2592,FRA,DEL,730.0,6120.6,71488.9
2593,FRA,DEN,730.0,8088.7,94476.5
2594,FRA,DFW,3285.0,8258.2,434049.7
2595,FRA,DME,1095.0,2046.7,35859.0
2596,FRA,DOH,2190.0,4587.5,160747.1
2597,FRA,DTW,1825.0,6679.3,195034.9
2598,FRA,DUB,730.0,1086.9,12694.8
2599,FRA,DUS,730.0,188.9,2206.0
2600,FRA,DXB,1095.0,4843.2,84853.0
2601,FRA,EDI,365.0,1032.9,6031.9
2602,FRA,EWR,730.0,6211.0,72544.8
2603,FRA,FAO,1095.0,1959.3,34327.4
2604,FRA,FCO,1095.0,958.1,16786.5
2605,FRA,GIG,730.0,9568.4,111759.2
2606,FRA,GRU,730.0,9798.2,114442.9
2607,FRA,GVA,1460.0,459.8,10740.5
2608,FRA,HAM,365.0,411.6,2404.0
2609,FRA,HEL,1825.0,1537.9,44907.8
2610,FRA,HER,1460.0,2114.4,49392.2
2611,FRA,HKG,730.0,9153.3,106910.8
2612,FRA,HND,730.0,9360.8,109334.5
2613,FRA,IAD,730.0,6550.6,76511.4
2614,FRA,IAH,730.0,8402.6,98142.2
2615,FRA,IBZ,1095.0,1364.6,23908.1
2616,FRA,ICN,1095.0,8543.2,149676.0
2617,FRA,IST,1095.0,1837.4,32190.6
2618,FRA,JED,2190.0,4131.7,144773.9
2619,FRA,JFK,2920.0,6189.4,289170.5
2620,FRA,JNB,1095.0,8690.0,152248.9
2621,FRA,KBP,730.0,1583.7,18498.0
2622,FRA,KIX,730.0,9261.3,108172.4
2623,FRA,KUL,1095.0,9997.5,175156.5
2624,FRA,KWI,730.0,4020.6,46960.1
2625,FRA,LAS,365.0,8963.5,52346.7
2626,FRA,LAX,730.0,9322.0,108880.8
2627,FRA,LED,730.0,1747.3,20408.9
2628,FRA,LHR,1460.0,654.8,15295.2
2629,FRA,LIS,1825.0,1873.8,54716.4
2630,FRA,LPA,730.0,3184.9,37199.6
2631,FRA,LYS,1095.0,545.0,9548.1
2632,FRA,MAA,730.0,7593.9,88696.4
2633,FRA,MAD,2920.0,1422.1,66438.2
2634,FRA,MAN,365.0,832.6,4862.3
2635,FRA,MCO,730.0,7619.9,89000.1
2636,FRA,MCT,365.0,5179.2,30246.3
2637,FRA,MEX,365.0,9552.0,55783.5
2638,FRA,MIA,730.0,7763.6,90678.3
2639,FRA,MLA,730.0,1646.7,19232.9
2640,FRA,MRS,730.0,776.2,9065.7
2641,FRA,MUC,730.0,299.1,3493.2
2642,FRA,MXP,730.0,489.7,5719.7
2643,FRA,NBO,365.0,6316.6,36888.9
2644,FRA,NCE,365.0,716.3,4183.0
2645,FRA,NKG,730.0,8635.0,100857.3
2646,FRA,NRT,365.0,9366.6,54701.1
2647,FRA,OPO,730.0,1652.7,19304.1
2648,FRA,ORD,730.0,6971.1,81422.0
2649,FRA,OSL,1095.0,1132.5,19842.2
2650,FRA,OTP,1095.0,1449.1,25387.4
2651,FRA,PEK,730.0,7787.4,90956.6
2652,FRA,PHL,1095.0,6339.4,111065.9
2653,FRA,PMI,1460.0,1252.1,29248.9
2654,FRA,PRG,1460.0,406.1,9485.4
2655,FRA,PVG,1095.0,8857.7,155187.4
2656,FRA,RIX,1095.0,1270.2,22254.5
2657,FRA,RUH,730.0,4292.4,50135.6
2658,FRA,SAW,730.0,1900.0,22192.2
2659,FRA,SEA,1095.0,8197.4,143618.8
2660,FRA,SFO,1095.0,9148.7,160285.4
2661,FRA,SGN,730.0,9655.9,112781.1
2662,FRA,SHE,730.0,8019.3,93665.7
2663,FRA,SIN,1095.0,10279.3,180092.6
2664,FRA,SJU,365.0,7354.3,42949.1
2665,FRA,STR,365.0,156.7,914.9
2666,FRA,SVO,365.0,2022.4,11810.9
2667,FRA,TFS,730.0,3238.8,37829.2
2668,FRA,TLV,730.0,2953.0,34491.2
2669,FRA,TPE,365.0,9365.0,54691.8
2670,FRA,TXL,1460.0,431.7,10084.1
2671,FRA,VCE,365.0,577.2,3370.9
2672,FRA,VIE,1825.0,620.3,18113.1
2673,FRA,WAW,1095.0,896.2,15702.2
2674,FRA,YUL,730.0,5854.8,68383.6
2675,FRA,YVR,1095.0,8062.5,141254.7
2676,FRA,YYC,1095.0,7528.5,131898.5
2677,FRA,YYZ,730.0,6344.0,74097.6
2678,FRA,ZRH,1095.0,285.6,5004.1
2679,GIG,AMS,365.0,9559.7,55828.6
2680,GIG,ATL,730.0,7641.5,89252.6
2681,GIG,BOG,365.0,4541.1,26519.8
2682,GIG,BSB,1095.0,914.0,16012.8
2683,GIG,CDG,365.0,9184.3,53636.2
2684,GIG,CLT,730.0,7576.5,88493.1
2685,GIG,DFW,1095.0,8419.4,147508.3
2686,GIG,DXB,365.0,11883.9,69401.8
2687,GIG,FCO,365.0,9171.0,53558.8
2688,GIG,FRA,730.0,9568.4,111759.2
2689,GIG,GRU,1825.0,336.8,9834.3
2690,GIG,IAH,365.0,8087.6,47231.7
2691,GIG,JFK,1095.0,7729.3,135417.8
2692,GIG,LHR,365.0,9253.3,54039.2
2693,GIG,LIM,730.0,3776.6,44111.2
2694,GIG,LIS,365.0,7715.2,45056.5
2695,GIG,MAD,365.0,8146.4,47574.9
2696,GIG,MIA,1095.0,6717.2,117686.0
2697,GIG,OPO,365.0,7965.3,46517.3
2698,GIG,PTY,365.0,5295.0,30922.9
2699,GLA,ACE,1825.0,3081.2,89971.8
2700,GLA,AGP,1095.0,2134.6,37398.4
2701,GLA,ALC,1095.0,1977.0,34637.0
2702,GLA,AMS,1095.0,718.0,12578.6
2703,GLA,AYT,365.0,3368.2,19670.1
2704,GLA,BCN,365.0,1688.1,9858.6
2705,GLA,BHX,365.0,418.3,2442.6
2706,GLA,BRS,365.0,511.8,2988.7
2707,GLA,CDG,365.0,896.6,5236.3
2708,GLA,CUN,730.0,7620.3,89004.8
2709,GLA,DUB,365.0,297.0,1734.5
2710,GLA,DUS,365.0,896.2,5234.1
2711,GLA,DXB,730.0,5840.6,68217.7
2712,GLA,EWR,730.0,5182.0,60525.7
2713,GLA,FAO,1095.0,2113.6,37029.8
2714,GLA,FCO,365.0,1973.4,11524.6
2715,GLA,HER,365.0,3197.3,18672.1
2716,GLA,IBZ,730.0,1938.4,22641.0
2717,GLA,LGW,730.0,595.2,6952.3
2718,GLA,LHR,1095.0,554.7,9718.6
2719,GLA,LPA,1095.0,3227.4,56544.6
2720,GLA,LTN,365.0,518.0,3025.3
2721,GLA,MAN,365.0,312.6,1825.4
2722,GLA,MCO,1095.0,6626.6,116098.1
2723,GLA,MLA,365.0,2644.8,15445.6
2724,GLA,PHL,730.0,5310.8,62030.3
2725,GLA,PMI,1460.0,1889.9,44149.1
2726,GLA,STN,365.0,538.4,3144.3
2727,GLA,TFS,1460.0,3242.1,75736.5
2728,GLA,WAW,365.0,1699.2,9923.5
2729,GLA,YYC,365.0,6476.7,37823.8
2730,GLA,YYZ,365.0,5284.0,30858.4
2731,GRU,AMS,365.0,9774.9,57085.5
2732,GRU,ATL,365.0,7510.3,43860.0
2733,GRU,AUH,365.0,12121.0,70786.4
2734,GRU,BCN,365.0,8764.9,51186.9
2735,GRU,BOG,1095.0,4335.9,75964.7
2736,GRU,BSB,1460.0,854.9,19969.7
2737,GRU,CDG,730.0,9405.2,109852.7
2738,GRU,CLT,730.0,7464.4,87184.3
2739,GRU,CMN,365.0,7539.7,44032.1
2740,GRU,DFW,1095.0,8243.6,144428.6
2741,GRU,DOH,365.0,11858.3,69252.6
2742,GRU,DTW,730.0,8223.7,96052.4
2743,GRU,DXB,365.0,12217.1,71347.6
2744,GRU,EWR,365.0,7684.1,44875.3
2745,GRU,FCO,365.0,9432.6,55086.3
2746,GRU,FRA,730.0,9798.2,114442.9
2747,GRU,GIG,1460.0,336.8,7867.5
2748,GRU,IAD,365.0,7649.1,44670.6
2749,GRU,IAH,365.0,7905.5,46168.0
2750,GRU,IST,365.0,10559.4,61666.9
2751,GRU,JFK,1825.0,7664.0,223788.2
2752,GRU,JNB,730.0,7439.2,86890.1
2753,GRU,LAX,1095.0,9918.6,173773.4
2754,GRU,LHR,730.0,9460.2,110494.9
2755,GRU,LIM,1460.0,3474.7,81168.0
2756,GRU,LIS,365.0,7935.3,46342.0
2757,GRU,MAD,1825.0,8377.6,244625.5
2758,GRU,MCO,730.0,6869.2,80231.9
2759,GRU,MEX,730.0,7433.1,86818.5
2760,GRU,MIA,1095.0,6573.6,115169.2
2761,GRU,MUC,730.0,9857.5,115135.1
2762,GRU,MXP,365.0,9485.5,55395.3
2763,GRU,OPO,365.0,8180.1,47771.9
2764,GRU,ORD,365.0,8428.2,49220.7
2765,GRU,PTY,365.0,5086.0,29702.0
2766,GRU,YYZ,730.0,8193.7,95702.8
2767,GRU,ZRH,365.0,9609.0,56116.5
2768,GVA,AGP,730.0,1380.3,16121.9
2769,GVA,ALC,365.0,1040.1,6074.2
2770,GVA,AMM,365.0,3018.4,17627.6
2771,GVA,AMS,730.0,682.0,7965.7
2772,GVA,ARN,1460.0,1682.7,39307.9
2773,GVA,ATH,1095.0,1731.3,30332.1
2774,GVA,AUH,730.0,4926.3,57539.4
2775,GVA,AYT,365.0,2288.6,13365.3
2776,GVA,BCN,730.0,637.4,7445.4
2777,GVA,BRS,365.0,862.2,5035.0
